0.0 	2.175
0.1 	2.280
0.2 	2.313
0.3 	2.313
0.4 	2.313
0.5 	2.313
0.6 	2.200
0.7 	2.096
0.8 	1.932
0.9 	1.752
1.0 	1.577
1.1 	1.433
1.2 	1.314
1.3 	1.213
1.4 	1.126
1.5 	1.051
1.6 	0.985
1.7 	0.927
1.8 	0.876
1.9 	0.830
2.0 	0.788
2.1 	0.751
2.2 	0.747
2.3 	0.747
2.4 	0.747
2.5 	0.747
2.6 	0.747
2.7 	0.747
2.8 	0.747
2.9 	0.747
3.0 	0.747
3.1 	0.747
3.2 	0.747
3.3 	0.747
3.4 	0.747
3.5 	0.747
3.6 	0.747
3.7 	0.747
3.8 	0.747
3.9 	0.747
4.0 	0.747
4.1 	0.747
4.2 	0.747
4.3 	0.747
4.4 	0.747
4.5 	0.747
4.6 	0.747
4.7 	0.747
4.8 	0.747
4.9 	0.747
5.0 	0.747
